City,Date,Valid_AQI,Anomaly,Anomaly_Score,Is_Anomaly
Bengaluru,2020-04-16,66.0,1,0.1855696488895981,False
Bengaluru,2020-04-17,74.0,1,0.1900351447950695,False
Bengaluru,2020-04-18,94.0,1,0.18750300303567619,False
Bengaluru,2020-04-19,67.0,1,0.1880022758461694,False
Bengaluru,2020-04-20,53.0,1,0.1678311984713341,False
Bengaluru,2020-04-21,65.0,1,0.19523896609623997,False
Bengaluru,2020-04-22,71.0,1,0.18302587395184994,False
Bengaluru,2020-04-23,63.0,1,0.18758316280857024,False
Bengaluru,2020-04-24,69.0,1,0.20586889769222516,False
Bengaluru,2020-04-25,66.0,1,0.21142943879704362,False
Bengaluru,2020-04-26,61.0,1,0.18933040805581008,False
Bengaluru,2020-04-27,59.0,1,0.19609906357283918,False
Bengaluru,2020-04-28,71.0,1,0.20144512602255138,False
Bengaluru,2020-04-29,62.0,1,0.18428489711762652,False
Bengaluru,2020-04-30,61.0,1,0.21397519328547254,False
Bengaluru,2020-05-01,74.0,1,0.2020822295548506,False
Bengaluru,2020-05-02,72.0,1,0.19464008340012834,False
Bengaluru,2020-05-03,71.0,1,0.20877571564597358,False
Bengaluru,2020-05-04,79.0,1,0.20911463881139813,False
Bengaluru,2020-05-05,91.0,1,0.19961929979550735,False
Bengaluru,2020-05-06,85.0,1,0.2051066418006512,False
Bengaluru,2020-05-07,82.0,1,0.22384924971226583,False
Bengaluru,2020-05-08,73.0,1,0.19711787224467292,False
Bengaluru,2020-05-09,76.0,1,0.20048667844281826,False
Bengaluru,2020-05-10,78.0,1,0.2004067519905498,False
Bengaluru,2020-05-11,77.0,1,0.19401651458478752,False
Bengaluru,2020-05-12,82.0,1,0.20757139821054726,False
Bengaluru,2020-05-13,66.0,1,0.19411660909223416,False
Bengaluru,2020-05-14,66.0,1,0.21659208524285262,False
Bengaluru,2020-05-15,73.0,1,0.19755889108659141,False
Bengaluru,2020-05-16,74.0,1,0.2104987844074882,False
Bengaluru,2020-05-17,70.0,1,0.189658111727615,False
Bengaluru,2020-05-18,68.0,1,0.19136574278796575,False
Bengaluru,2020-05-19,72.0,1,0.21747110423723165,False
Bengaluru,2020-05-20,79.0,1,0.21037142536910336,False
Bengaluru,2020-05-21,70.0,1,0.21825845357457985,False
Bengaluru,2020-05-22,68.0,1,0.20825060044723726,False
Bengaluru,2020-05-23,72.0,1,0.20377916935178975,False
Bengaluru,2020-05-24,66.0,1,0.21117034872916907,False
Bengaluru,2020-05-25,70.0,1,0.21692888236739394,False
Bengaluru,2020-05-26,66.0,1,0.21286134975573567,False
Bengaluru,2020-05-27,75.0,1,0.22474432029160957,False
Bengaluru,2020-05-28,74.0,1,0.21453748930276106,False
Bengaluru,2020-05-29,66.0,1,0.21552108652578966,False
Bengaluru,2020-05-30,72.0,1,0.2080398820026903,False
Bengaluru,2020-05-31,61.0,1,0.19339306118971383,False
Bengaluru,2020-06-01,49.0,1,0.13080460133939292,False
Bengaluru,2020-06-02,40.0,1,0.11992218729721782,False
Bengaluru,2020-06-03,42.0,1,0.12234640838677252,False
Bengaluru,2020-06-04,43.0,1,0.14799609713056272,False
Bengaluru,2020-06-05,55.0,1,0.20401372587946803,False
Bengaluru,2020-06-06,55.0,1,0.19960752825475853,False
Bengaluru,2020-06-07,55.0,1,0.18000454726020299,False
Bengaluru,2020-06-08,55.0,1,0.20044617311578555,False
Bengaluru,2020-06-09,58.0,1,0.20622917798600893,False
Bengaluru,2020-06-10,70.0,1,0.2137698705886355,False
Bengaluru,2020-06-11,59.0,1,0.18546260011094773,False
Bengaluru,2020-06-12,49.0,1,0.17552365337610187,False
Bengaluru,2020-06-13,50.0,1,0.18253620766981254,False
Bengaluru,2020-06-14,49.0,1,0.17078186685129254,False
Bengaluru,2020-06-15,47.0,1,0.17103350376385418,False
Bengaluru,2020-06-16,55.0,1,0.1837214613379603,False
Bengaluru,2020-06-17,57.0,1,0.18895733419683014,False
Bengaluru,2020-06-18,65.0,1,0.200895522985862,False
Bengaluru,2020-06-19,65.0,1,0.1998383355392871,False
Bengaluru,2020-06-20,56.0,1,0.1802268549174456,False
Bengaluru,2020-06-21,52.0,1,0.17272505308836245,False
Bengaluru,2020-06-22,49.0,1,0.17341744393937736,False
Bengaluru,2020-06-23,56.0,1,0.19814877625691635,False
Bengaluru,2020-06-24,63.0,1,0.20402098094952587,False
Bengaluru,2020-06-25,63.0,1,0.19527768810364288,False
Bengaluru,2020-06-26,58.0,1,0.17095196997203477,False
Bengaluru,2020-06-27,51.0,1,0.17097695202684376,False
Bengaluru,2020-06-28,61.0,1,0.1710925221913016,False
Bengaluru,2020-06-29,65.0,1,0.18514871954538192,False
Bengaluru,2020-06-30,63.0,1,0.16671877454475498,False
Chennai,2020-01-01,70.0,1,0.16733805523337175,False
Chennai,2020-01-02,57.0,1,0.131954141368902,False
Chennai,2020-01-03,74.0,1,0.1717495278045249,False
Chennai,2020-01-04,64.0,1,0.20056649057524495,False
Chennai,2020-01-05,62.0,1,0.13965085826365797,False
Chennai,2020-01-06,61.0,1,0.12043919221768629,False
Chennai,2020-01-07,55.0,1,0.11618854745417878,False
Chennai,2020-01-08,73.0,1,0.1083466125461377,False
Chennai,2020-01-09,79.0,1,0.09972594237837212,False
Chennai,2020-01-10,74.0,1,0.15096158441840934,False
Chennai,2020-01-11,72.0,1,0.14276101161733218,False
Chennai,2020-01-12,83.0,1,0.15571847892010443,False
Chennai,2020-01-13,140.0,1,0.04099331109813986,False
Chennai,2020-01-14,230.0,-1,-0.06842514489266416,True
Chennai,2020-01-15,168.0,1,0.1022668800498922,False
Chennai,2020-01-16,74.0,1,0.14385795950759217,False
Chennai,2020-01-17,62.0,1,0.10602305865771988,False
Chennai,2020-01-18,65.0,1,0.043349677108517226,False
Chennai,2020-01-19,67.0,1,0.10138729680842046,False
Chennai,2020-01-20,69.0,1,0.13104923148053998,False
Chennai,2020-01-21,85.0,1,0.13191776123692167,False
Chennai,2020-01-22,93.0,1,0.162341901791703,False
Chennai,2020-01-23,104.0,1,0.09040772697574267,False
Chennai,2020-01-24,123.0,1,0.03516635871390106,False
Chennai,2020-01-25,110.0,1,0.08865607742177434,False
Chennai,2020-01-26,87.0,1,0.11490596544046872,False
Chennai,2020-01-27,78.0,1,0.13523898209789526,False
Chennai,2020-01-28,85.0,1,0.16802297160646834,False
Chennai,2020-01-29,84.0,1,0.18166935364646464,False
Chennai,2020-01-30,87.0,1,0.18887857770599353,False
Chennai,2020-01-31,78.0,1,0.1962988319948935,False
Chennai,2020-02-01,63.0,1,0.19854510131444514,False
Chennai,2020-02-02,55.0,1,0.13037864150187511,False
Chennai,2020-02-03,63.0,1,0.13708511000149248,False
Chennai,2020-02-04,74.0,1,0.11824884385189305,False
Chennai,2020-02-05,94.0,1,0.1697719645887622,False
Chennai,2020-02-06,89.0,1,0.1928031168250816,False
Chennai,2020-02-07,75.0,1,0.19552321400315142,False
Chennai,2020-02-08,64.0,1,0.19471222113932635,False
Chennai,2020-02-09,61.0,1,0.15618006581109517,False
Chennai,2020-02-10,58.0,1,0.15800846217105557,False
Chennai,2020-02-11,69.0,1,0.14528700002214212,False
Chennai,2020-02-12,81.0,1,0.11697845412738439,False
Chennai,2020-02-13,93.0,1,0.0736532329646225,False
Chennai,2020-02-14,118.0,1,0.06547976048753956,False
Chennai,2020-02-15,121.0,1,0.1104156307653737,False
Chennai,2020-02-16,82.0,1,0.17654439953470547,False
Chennai,2020-02-17,72.0,1,0.1478480207044241,False
Chennai,2020-02-18,85.0,1,0.131758068095704,False
Chennai,2020-02-19,84.0,1,0.08044183182140047,False
Chennai,2020-02-20,77.0,1,0.10197938865328787,False
Chennai,2020-02-21,75.0,1,0.07551445751146718,False
Chennai,2020-02-22,76.0,1,0.1873007944813051,False
Chennai,2020-02-23,65.0,1,0.12071251459561111,False
Chennai,2020-02-24,77.0,1,0.1204270782934731,False
Chennai,2020-02-25,81.0,1,0.1750903458901495,False
Chennai,2020-02-26,84.0,1,0.16246055707363594,False
Chennai,2020-02-27,83.0,1,0.14092457260633057,False
Chennai,2020-02-28,75.0,1,0.16026122586694708,False
Chennai,2020-02-29,72.0,1,0.06560344756435632,False
Chennai,2020-03-01,80.0,1,0.15244136972285688,False
Chennai,2020-03-02,76.0,1,0.12170320435217785,False
Chennai,2020-03-03,96.0,1,0.06189920809365623,False
Chennai,2020-03-04,84.0,1,0.17356730227594475,False
Chennai,2020-03-05,77.0,1,0.15550022867055857,False
Chennai,2020-03-06,61.0,1,0.12935402942175017,False
Chennai,2020-03-07,69.0,1,0.1436868446437869,False
Chennai,2020-03-08,57.0,1,0.09317987920883986,False
Chennai,2020-03-09,65.0,1,0.15020105453171517,False
Chennai,2020-03-10,61.0,1,0.17833248079514763,False
Chennai,2020-03-11,76.0,1,0.13684872202869136,False
Chennai,2020-03-12,65.0,1,0.16909491781623914,False
Chennai,2020-03-13,72.0,1,0.17389439605184165,False
Chennai,2020-03-14,74.0,1,0.19123468476463346,False
Chennai,2020-03-15,79.0,1,0.16537472816926096,False
Chennai,2020-03-16,66.0,1,0.07937634073351846,False
Chennai,2020-03-17,76.0,1,0.06854808053364647,False
Chennai,2020-03-18,92.0,1,0.12173919597392924,False
Chennai,2020-03-19,88.0,1,0.15097550074629468,False
Chennai,2020-03-20,95.0,1,0.1437943268506235,False
Chennai,2020-03-21,80.0,1,0.12406078657768849,False
Chennai,2020-03-22,71.0,1,0.1667127801334548,False
Chennai,2020-03-23,73.0,1,0.13011071874939895,False
Chennai,2020-03-24,57.0,1,0.0972596292370827,False
Chennai,2020-03-25,58.0,1,0.0822096233249886,False
Chennai,2020-03-26,54.0,1,0.10314144755343918,False
Chennai,2020-03-27,59.0,1,0.09656678825043091,False
Chennai,2020-03-28,55.0,1,0.08996016980172755,False
Chennai,2020-03-29,53.0,1,0.04480712498460726,False
Chennai,2020-03-30,50.0,1,0.041355601969567224,False
Chennai,2020-03-31,60.0,1,0.03811747383909314,False
Chennai,2020-04-01,75.0,1,0.13578002002827322,False
Chennai,2020-04-02,74.0,1,0.048014212369022924,False
Chennai,2020-04-03,72.0,1,0.02913760202262905,False
Chennai,2020-04-04,67.0,1,0.00783338344283191,False
Chennai,2020-04-05,66.0,1,0.021869011773074765,False
Chennai,2020-04-06,57.0,1,0.049690612427189196,False
Chennai,2020-04-07,55.0,1,0.029835213514980752,False
Chennai,2020-04-08,55.0,-1,-0.0026115755184299427,True
Chennai,2020-04-09,55.0,1,0.02508127411221972,False
Chennai,2020-04-10,80.0,1,0.21537026079222032,False
Chennai,2020-04-11,60.0,1,0.16074365404555474,False
Chennai,2020-04-12,59.0,1,0.17104476393123336,False
Chennai,2020-04-13,64.0,1,0.17979275986985366,False
Chennai,2020-04-14,65.0,1,0.1637242616392629,False
Chennai,2020-04-15,62.0,1,0.15643084963040998,False
Chennai,2020-04-16,65.0,1,0.1646458008521739,False
Chennai,2020-04-17,65.0,1,0.14247008234017372,False
Chennai,2020-04-18,56.0,1,0.1460920372265455,False
Chennai,2020-04-19,59.0,1,0.13159145778912595,False
Chennai,2020-04-20,59.0,1,0.13158900662024053,False
Chennai,2020-04-21,61.0,1,0.13260079992116663,False
Chennai,2020-04-22,60.0,1,0.14995902251161664,False
Chennai,2020-04-23,56.0,1,0.16811723119841138,False
Chennai,2020-04-24,58.0,1,0.15941232968730362,False
Chennai,2020-04-25,67.0,1,0.16175354868884234,False
Chennai,2020-04-26,66.0,1,0.18211086423057982,False
Chennai,2020-04-27,60.0,1,0.14174908296490502,False
Chennai,2020-04-28,68.0,1,0.14186241688948492,False
Chennai,2020-04-29,69.0,1,0.1336393400458628,False
Chennai,2020-04-30,70.0,1,0.16590570710103403,False
Chennai,2020-05-01,71.0,1,0.12095774741847914,False
Chennai,2020-05-02,70.0,1,0.12371188945318784,False
Chennai,2020-05-03,71.0,1,0.13227887163082414,False
Chennai,2020-05-04,66.0,1,0.13376681614507174,False
Chennai,2020-05-05,81.0,1,0.1433629225688836,False
Chennai,2020-05-06,78.0,1,0.1296924596646155,False
Chennai,2020-05-07,73.0,1,0.130280517499399,False
Chennai,2020-05-08,76.0,1,0.12991622558510313,False
Chennai,2020-05-09,65.0,1,0.12269741102817222,False
Chennai,2020-05-10,69.0,1,0.12409831270900157,False
Chennai,2020-05-11,66.0,1,0.13437637569064698,False
Chennai,2020-05-12,68.0,1,0.1289259094487017,False
Chennai,2020-05-13,69.0,1,0.13472340245995773,False
Chennai,2020-05-14,77.0,1,0.1403707681030834,False
Chennai,2020-05-15,70.0,1,0.1737657533755516,False
Chennai,2020-05-16,82.0,1,0.17612925698908555,False
Chennai,2020-05-17,68.0,1,0.1510209341825271,False
Chennai,2020-05-18,76.0,1,0.16171367567316863,False
Chennai,2020-05-19,82.0,1,0.19308449881993728,False
Chennai,2020-05-20,90.0,1,0.19900918457603206,False
Chennai,2020-05-21,92.0,1,0.174427168556949,False
Chennai,2020-05-22,102.0,1,0.15717486995103608,False
Chennai,2020-05-23,77.0,1,0.17334174706732286,False
Chennai,2020-05-24,81.0,1,0.166329711072412,False
Chennai,2020-05-25,79.0,1,0.1490508898622317,False
Chennai,2020-05-26,79.0,1,0.02004373779383095,False
Chennai,2020-05-27,77.0,1,0.008141720306827693,False
Chennai,2020-05-28,79.0,1,0.20520110525610513,False
Chennai,2020-05-29,112.0,1,0.18270946717200592,False
Chennai,2020-05-30,105.0,1,0.1576366766814989,False
Chennai,2020-05-31,88.0,1,0.03510288430546915,False
Chennai,2020-06-01,101.0,1,0.010337027255441278,False
Chennai,2020-06-02,95.0,1,0.1031199103010374,False
Chennai,2020-06-03,76.0,1,0.07888534721258328,False
Chennai,2020-06-04,99.0,1,0.07242400619812783,False
Chennai,2020-06-05,81.0,1,0.10145244031822909,False
Chennai,2020-06-06,92.0,1,0.16695047598991264,False
Chennai,2020-06-07,128.0,1,0.02270183277874216,False
Chennai,2020-06-08,85.0,1,0.1316420156707101,False
Chennai,2020-06-09,87.0,1,0.13869647882793873,False
Chennai,2020-06-10,80.0,1,0.20719671862019745,False
Chennai,2020-06-11,106.0,1,0.1702932466189649,False
Chennai,2020-06-12,169.0,1,0.09380972780265212,False
Chennai,2020-06-13,112.0,1,0.1441045074667956,False
Chennai,2020-06-14,80.0,1,0.14495566468593712,False
Chennai,2020-06-15,79.0,1,0.1515166102376866,False
Chennai,2020-06-16,86.0,1,0.150180500601105,False
Chennai,2020-06-17,96.0,1,0.1761895210932245,False
Chennai,2020-06-18,112.0,1,0.09433228988694076,False
Chennai,2020-06-19,109.0,1,0.1926664589884966,False
Chennai,2020-06-20,152.0,1,0.12900603141612893,False
Chennai,2020-06-21,140.0,1,0.13846227788160692,False
Chennai,2020-06-22,106.0,1,0.08341027003097251,False
Chennai,2020-06-23,109.0,1,0.06804375796876783,False
Chennai,2020-06-24,102.0,1,0.09036499702186218,False
Chennai,2020-06-25,108.0,1,0.09608700391012487,False
Chennai,2020-06-26,95.0,1,0.08610602098624065,False
Chennai,2020-06-27,95.0,1,0.11314043574740279,False
Chennai,2020-06-28,98.0,1,0.10613005844569423,False
Chennai,2020-06-29,104.0,1,0.09188092877522225,False
Chennai,2020-06-30,110.0,1,0.09650447000713713,False
Delhi,2020-01-01,492.0,1,0.0005715715523830767,False
Delhi,2020-01-02,485.0,1,0.02051228073131517,False
Delhi,2020-01-03,426.0,1,0.09945871545689544,False
Delhi,2020-01-04,366.0,1,0.13544178138651652,False
Delhi,2020-01-05,354.0,1,0.15250848124641764,False
Delhi,2020-01-06,335.0,1,0.15040406392698608,False
Delhi,2020-01-07,285.0,1,0.15959662220259552,False
Delhi,2020-01-08,281.0,1,0.13206859503937401,False
Delhi,2020-01-09,231.0,1,0.14969770844850588,False
Delhi,2020-01-10,255.0,1,0.16406842257153076,False
Delhi,2020-01-11,309.0,1,0.1757876268796691,False
Delhi,2020-01-12,352.0,1,0.14327295386616185,False
Delhi,2020-01-13,381.0,1,0.12413289983377368,False
Delhi,2020-01-14,314.0,1,0.14315782407514743,False
Delhi,2020-01-15,241.0,1,0.17135802724756977,False
Delhi,2020-01-16,286.0,1,0.14221657302492247,False
Delhi,2020-01-17,287.0,1,0.14101629208789834,False
Delhi,2020-01-18,262.0,1,0.14770089524223268,False
Delhi,2020-01-19,290.0,1,0.15426273502160137,False
Delhi,2020-01-20,282.0,1,0.1603615260623631,False
Delhi,2020-01-21,359.0,1,0.1212908292357559,False
Delhi,2020-01-22,378.0,1,0.12242134687716122,False
Delhi,2020-01-23,273.0,1,0.1630475171372699,False
Delhi,2020-01-24,155.0,1,0.16940274875650424,False
Delhi,2020-01-25,251.0,1,0.16546246321046626,False
Delhi,2020-01-26,349.0,1,0.1459206875624809,False
Delhi,2020-01-27,365.0,1,0.13051806754645806,False
Delhi,2020-01-28,302.0,1,0.15857435660558034,False
Delhi,2020-01-29,218.0,1,0.16387908776599142,False
Delhi,2020-01-30,195.0,1,0.16888679083062197,False
Delhi,2020-01-31,203.0,1,0.167498754818813,False
Delhi,2020-02-01,244.0,1,0.1728166838850283,False
Delhi,2020-02-02,254.0,1,0.17222638601722173,False
Delhi,2020-02-03,297.0,1,0.1832810265715838,False
Delhi,2020-02-04,336.0,1,0.16005432462982494,False
Delhi,2020-02-05,344.0,1,0.17673419752497338,False
Delhi,2020-02-06,277.0,1,0.1841814529394064,False
Delhi,2020-02-07,307.0,1,0.1843697198826746,False
Delhi,2020-02-08,315.0,1,0.18419795977514736,False
Delhi,2020-02-09,310.0,1,0.1877904760682233,False
Delhi,2020-02-10,328.0,1,0.17138290129882933,False
Delhi,2020-02-11,347.0,1,0.1725819810019204,False
Delhi,2020-02-12,343.0,1,0.1760006730847618,False
Delhi,2020-02-13,279.0,1,0.18644188137073603,False
Delhi,2020-02-14,186.0,1,0.19405558092169423,False
Delhi,2020-02-15,174.0,1,0.1809818447680222,False
Delhi,2020-02-16,254.0,1,0.18613289061273147,False
Delhi,2020-02-17,323.0,1,0.18275761284898517,False
Delhi,2020-02-18,292.0,1,0.18519563470351097,False
Delhi,2020-02-19,300.0,1,0.18420359587287827,False
Delhi,2020-02-20,253.0,1,0.19383116928896643,False
Delhi,2020-02-21,170.0,1,0.17769929874882767,False
Delhi,2020-02-22,104.0,1,0.1583826016059276,False
Delhi,2020-02-23,221.0,1,0.18944095845643721,False
Delhi,2020-02-24,169.0,1,0.17438751433193828,False
Delhi,2020-02-25,244.0,1,0.18206966334001556,False
Delhi,2020-02-26,303.0,1,0.1892209990805036,False
Delhi,2020-02-27,270.0,1,0.19034142201064042,False
Delhi,2020-02-28,214.0,1,0.18785557916271384,False
Delhi,2020-02-29,144.0,1,0.1835751801994951,False
Delhi,2020-03-01,105.0,1,0.1623486155995389,False
Delhi,2020-03-02,192.0,1,0.17611639841551224,False
Delhi,2020-03-03,226.0,1,0.18627571931175707,False
Delhi,2020-03-04,200.0,1,0.19092438399325623,False
Delhi,2020-03-05,112.0,1,0.16221591554293768,False
Delhi,2020-03-06,82.0,1,0.1155736076032906,False
Delhi,2020-03-07,77.0,1,0.1497596804459353,False
Delhi,2020-03-08,156.0,1,0.18165016068006296,False
Delhi,2020-03-09,138.0,1,0.18027427089675346,False
Delhi,2020-03-10,186.0,1,0.1733254761230157,False
Delhi,2020-03-11,128.0,1,0.17553798386226022,False
Delhi,2020-03-12,125.0,1,0.17367171775874113,False
Delhi,2020-03-13,170.0,1,0.17916334040627158,False
Delhi,2020-03-14,131.0,1,0.16595974611921155,False
Delhi,2020-03-15,124.0,1,0.173175625770776,False
Delhi,2020-03-16,148.0,1,0.1781682794288072,False
Delhi,2020-03-17,164.0,1,0.18668681344639154,False
Delhi,2020-03-18,162.0,1,0.18717579584987915,False
Delhi,2020-03-19,191.0,1,0.1868876899952303,False
Delhi,2020-03-20,209.0,1,0.1835379867121652,False
Delhi,2020-03-21,205.0,1,0.18623679022283396,False
Delhi,2020-03-22,198.0,1,0.17137106720752676,False
Delhi,2020-03-23,127.0,1,0.15630709717133684,False
Delhi,2020-03-24,124.0,1,0.16051214363129468,False
Delhi,2020-03-25,92.0,1,0.1314299346600965,False
Delhi,2020-03-26,93.0,1,0.12113091054647951,False
Delhi,2020-03-27,76.0,1,0.08241231300429397,False
Delhi,2020-03-28,51.0,1,0.05847233185541034,False
Delhi,2020-03-29,64.0,1,0.08865152767411794,False
Delhi,2020-03-30,74.0,1,0.10409213875259166,False
Delhi,2020-03-31,81.0,1,0.11027079104513549,False
Delhi,2020-04-01,80.0,1,0.10811712523866085,False
Delhi,2020-04-02,78.0,1,0.10263781498191715,False
Delhi,2020-04-03,84.0,1,0.10836033069822099,False
Delhi,2020-04-04,90.0,1,0.13257999768839562,False
Delhi,2020-04-05,103.0,1,0.13966486426972186,False
Delhi,2020-04-06,134.0,1,0.1569361577487124,False
Delhi,2020-04-07,100.0,1,0.12479011484658253,False
Delhi,2020-04-08,91.0,1,0.1103306819536572,False
Delhi,2020-04-09,89.0,1,0.11510194572553722,False
Delhi,2020-04-10,111.0,1,0.15433036709375592,False
Delhi,2020-04-11,126.0,1,0.1340431591138878,False
Delhi,2020-04-12,102.0,1,0.1101174706984151,False
Delhi,2020-04-13,119.0,1,0.1342441810357386,False
Delhi,2020-04-14,134.0,1,0.15107111622207525,False
Delhi,2020-04-15,152.0,1,0.15756297469676522,False
Delhi,2020-04-16,172.0,1,0.15246206161018866,False
Delhi,2020-04-17,123.0,1,0.10767292724438027,False
Delhi,2020-04-18,102.0,1,0.11275777175374008,False
Delhi,2020-04-19,95.0,1,0.12460878126826203,False
Delhi,2020-04-20,115.0,1,0.1554565171855823,False
Delhi,2020-04-21,102.0,1,0.12026836593393708,False
Delhi,2020-04-22,122.0,1,0.14553485055362864,False
Delhi,2020-04-23,129.0,1,0.147682099432962,False
Delhi,2020-04-24,143.0,1,0.14618945670386413,False
Delhi,2020-04-25,121.0,1,0.11667698494767198,False
Delhi,2020-04-26,119.0,1,0.12483407256924156,False
Delhi,2020-04-27,98.0,1,0.08660697460687156,False
Delhi,2020-04-28,105.0,1,0.09666874419895549,False
Delhi,2020-04-29,123.0,1,0.11557996987093339,False
Delhi,2020-04-30,128.0,1,0.11721602056149882,False
Delhi,2020-05-01,140.0,1,0.12731856019415322,False
Delhi,2020-05-02,127.0,1,0.11254655144187753,False
Delhi,2020-05-03,110.0,1,0.11451380693819946,False
Delhi,2020-05-04,92.0,1,0.10067400127313603,False
Delhi,2020-05-05,117.0,1,0.13339094499090198,False
Delhi,2020-05-06,139.0,1,0.14122963786228127,False
Delhi,2020-05-07,140.0,1,0.09345499700170945,False
Delhi,2020-05-08,138.0,1,0.11652367820388082,False
Delhi,2020-05-09,142.0,1,0.10996460990582235,False
Delhi,2020-05-10,127.0,1,0.12060129379544715,False
Delhi,2020-05-11,113.0,1,0.11139494047703907,False
Delhi,2020-05-12,122.0,1,0.11074453596318701,False
Delhi,2020-05-13,132.0,1,0.14845825553143066,False
Delhi,2020-05-14,154.0,1,0.16380909824698803,False
Delhi,2020-05-15,125.0,1,0.14671834655635274,False
Delhi,2020-05-16,175.0,1,0.15361731759547398,False
Delhi,2020-05-17,202.0,1,0.16301304515104414,False
Delhi,2020-05-18,222.0,1,0.16897311122075803,False
Delhi,2020-05-19,238.0,1,0.18160956924781801,False
Delhi,2020-05-20,196.0,1,0.16785554218875376,False
Delhi,2020-05-21,149.0,1,0.15534272463433374,False
Delhi,2020-05-22,199.0,1,0.1572091857805854,False
Delhi,2020-05-23,202.0,1,0.18747450399858728,False
Delhi,2020-05-24,174.0,1,0.1622230984255017,False
Delhi,2020-05-25,157.0,1,0.1547858983161951,False
Delhi,2020-05-26,153.0,1,0.17061538876032356,False
Delhi,2020-05-27,156.0,1,0.140836855236309,False
Delhi,2020-05-28,174.0,1,0.12611397570131117,False
Delhi,2020-05-29,129.0,1,0.11873799996553008,False
Delhi,2020-05-30,84.0,1,0.09879209822640372,False
Delhi,2020-05-31,80.0,1,0.08836408515912614,False
Delhi,2020-06-01,100.0,1,0.13614365976986748,False
Delhi,2020-06-02,123.0,1,0.15516193868563977,False
Delhi,2020-06-03,123.0,1,0.155017229959951,False
Delhi,2020-06-04,144.0,1,0.16850679394605456,False
Delhi,2020-06-05,126.0,1,0.15971293793573382,False
Delhi,2020-06-06,102.0,1,0.13287576627297293,False
Delhi,2020-06-07,104.0,1,0.14626724251944745,False
Delhi,2020-06-08,112.0,1,0.14606234117753886,False
Delhi,2020-06-09,138.0,1,0.17752226132514226,False
Delhi,2020-06-10,154.0,1,0.1850317570609536,False
Delhi,2020-06-11,142.0,1,0.18349781307248048,False
Delhi,2020-06-12,152.0,1,0.18392157990396157,False
Delhi,2020-06-13,132.0,1,0.17292731646251852,False
Delhi,2020-06-14,147.0,1,0.16880742189320186,False
Delhi,2020-06-15,130.0,1,0.1650346494741058,False
Delhi,2020-06-16,126.0,1,0.15381356361995402,False
Delhi,2020-06-17,110.0,1,0.12905059370033445,False
Delhi,2020-06-18,107.0,1,0.13460692926141377,False
Delhi,2020-06-19,132.0,1,0.14313038348598955,False
Delhi,2020-06-20,158.0,1,0.14980512246300137,False
Delhi,2020-06-21,105.0,1,0.15698337213589264,False
Delhi,2020-06-22,104.0,1,0.1423386264499369,False
Delhi,2020-06-23,85.0,1,0.1139561329724425,False
Delhi,2020-06-24,71.0,1,0.10456486501322887,False
Delhi,2020-06-25,86.0,1,0.1304193559171582,False
Delhi,2020-06-26,104.0,1,0.1466926258527499,False
Delhi,2020-06-27,112.0,1,0.12236469517795207,False
Delhi,2020-06-28,196.0,1,0.09908283531730616,False
Delhi,2020-06-29,233.0,1,0.13766551471594896,False
Delhi,2020-06-30,114.0,1,0.1451168746930389,False
Gurugram,2020-01-01,429.0,1,0.034009085427963215,False
Gurugram,2020-01-02,419.0,1,0.05692802537446995,False
Gurugram,2020-01-03,390.0,1,0.12207919463737199,False
Gurugram,2020-01-04,308.0,1,0.18310826839659095,False
Gurugram,2020-01-05,326.0,1,0.1870540415889973,False
Gurugram,2020-01-06,315.0,1,0.1847987726449341,False
Gurugram,2020-01-07,234.0,1,0.1909915067911983,False
Gurugram,2020-01-08,198.0,1,0.1503987470929517,False
Gurugram,2020-01-09,160.0,1,0.16841422120034083,False
Gurugram,2020-01-10,160.0,1,0.18902160765430542,False
Gurugram,2020-01-11,242.0,1,0.2088827415886465,False
Gurugram,2020-01-12,311.0,1,0.18804037372430432,False
Gurugram,2020-01-13,328.0,1,0.18641780975521416,False
Gurugram,2020-01-14,244.0,1,0.18331654592829916,False
Gurugram,2020-01-15,174.0,1,0.2002207132945456,False
Gurugram,2020-01-16,247.0,1,0.20104845114211534,False
Gurugram,2020-01-17,259.0,1,0.18247421552182658,False
Gurugram,2020-01-18,176.0,1,0.19358517862710195,False
Gurugram,2020-01-19,214.0,1,0.2149097230250826,False
Gurugram,2020-01-20,175.0,1,0.21330330374981282,False
Gurugram,2020-01-21,276.0,1,0.2132019140936835,False
Gurugram,2020-01-22,313.0,1,0.19456460656263452,False
Gurugram,2020-01-23,193.0,1,0.17402333348170618,False
Gurugram,2020-01-24,102.0,1,0.139366348263954,False
Gurugram,2020-01-25,138.0,1,0.18316668124750174,False
Gurugram,2020-01-26,289.0,1,0.19283166492823994,False
Gurugram,2020-01-27,280.0,1,0.1979954193578179,False
Gurugram,2020-01-28,245.0,1,0.19903537048459358,False
Gurugram,2020-01-29,140.0,1,0.163924834756015,False
Gurugram,2020-01-30,112.0,1,0.17239083929955784,False
Gurugram,2020-01-31,112.0,1,0.17317569887074868,False
Gurugram,2020-02-01,159.0,1,0.17350379420482503,False
Gurugram,2020-02-02,144.0,1,0.17738287112023,False
Gurugram,2020-02-03,174.0,1,0.1880208013684852,False
Gurugram,2020-02-04,216.0,1,0.194588420209872,False
